,genre,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_mean_40,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,mfcc_var_20,mfcc_var_21,mfcc_var_22,mfcc_var_23,mfcc_var_24,mfcc_var_25,mfcc_var_26,mfcc_var_27,mfcc_var_28,mfcc_var_29,mfcc_var_30,mfcc_var_31,mfcc_var_32,mfcc_var_33,mfcc_var_34,mfcc_var_35,mfcc_var_36,mfcc_var_37,mfcc_var_38,mfcc_var_39,mfcc_var_40
377,disco,-56.88446,97.001236,-17.859026,44.92799,-6.9238253,23.798044,-23.31005,25.989113,-10.4754715,10.442652,-15.224969,10.02523,-9.1656065,3.7320411,-9.384089,3.4741108,-8.042428,1.6562908,-6.0217795,4.4041,-5.69479,-4.1721506,-6.569755,-8.910966,-4.258817,-7.659046,-2.8776243,1.889186,-6.014398,-8.948995,-2.781675,-1.0108032,0.4653884,-5.957976,-4.037328,-5.18577,-5.1381407,-3.0445294,0.4268097,-0.46628517,2764.0142,546.6475,354.7048,152.85051,92.83941,114.13541,81.912056,46.747723,95.51855,64.82212,67.406006,61.240852,72.69685,57.102833,53.80027,44.976105,45.70558,48.091393,52.36619,59.638256,71.87746,67.15243,42.662968,58.950623,52.886456,50.22764,42.025143,60.60767,61.278507,45.757545,113.201164,75.29597,34.007984,54.101967,38.80869,25.052647,29.330868,30.506233,56.592827,43.486805
378,disco,-182.10767,103.43044,-18.188179,31.197874,-12.529232,18.83884,-12.868975,19.372463,-17.702715,18.49203,-14.32581,11.538478,-11.629478,5.5931864,-8.042038,0.26590866,-8.087152,2.7225964,-3.2905142,3.5062501,1.3317924,-1.6860435,-3.96414,-2.7304769,-3.0849001,-0.28857026,1.5847168,0.81535834,0.43672863,-3.9742408,-1.1927096,-1.5178474,-1.0335587,-5.6933746,-3.4443464,-2.1751986,-0.18382703,-0.17501427,4.5614715,4.241291,4587.869,404.2383,363.08893,357.0492,139.98347,188.89725,119.59631,104.574974,69.52895,94.84721,63.845963,72.375824,59.443214,55.25226,57.281677,71.99121,48.68582,59.064392,65.968025,57.262894,76.00751,62.725395,76.24578,58.930927,52.73632,61.562996,68.85164,54.046303,52.312363,58.237686,45.381397,44.974525,54.847095,48.745026,35.255997,36.23693,36.425777,43.29774,51.893044,77.0827
379,disco,-154.65105,97.93247,-10.347631,39.127403,-11.209807,24.103394,-11.851628,24.192099,-13.451448,20.55775,-8.3087,5.8849826,-9.684564,3.937956,-8.818462,3.3022313,-0.30548573,7.588761,0.6538662,0.80032045,-2.042393,2.4990048,-2.6773262,-1.4897733,-1.5556755,-2.0125482,-0.5323874,-3.2096763,-3.3847134,-5.510324,-2.1279316,-2.9013467,-0.4503431,-2.9618447,-1.1661719,-2.121233,-1.7575557,-0.86503386,-0.31962395,-2.7568414,4178.8022,573.2079,278.10025,129.9417,116.209274,128.01373,74.14979,84.57513,67.58125,68.80918,62.357204,63.881996,70.73233,44.46008,46.144386,43.245407,62.860867,65.56064,64.57523,70.42904,144.07652,44.24455,43.3093,46.813873,47.00978,44.137222,39.655155,27.598888,36.035957,42.189304,49.633556,55.977325,36.727688,31.17903,30.619682,24.075756,24.94958,35.109833,37.2768,54.05657
380,disco,-219.4053,94.67405,12.12384,48.86188,-7.2065644,16.64001,-15.078675,21.71575,-19.993557,13.237187,-15.69585,5.0565505,-15.275193,0.07518914,-9.207376,0.23800407,-9.55004,-0.7562575,-4.535976,-3.6949477,-4.9974866,-1.9513313,-2.3103664,-0.58120006,-0.61014,-1.5152429,0.22981697,-3.1769104,-1.1444774,-2.7595992,2.3650057,1.0566252,-0.19641756,-3.1270561,-1.0084816,-1.4921147,3.3858864,0.17078449,2.1348934,-0.8165141,3320.1008,602.40674,468.8673,269.57837,139.19193,299.26657,120.968025,68.371666,106.35207,96.905106,79.400375,72.076546,73.3275,62.34189,62.124443,51.132347,72.27821,57.50562,61.60111,46.744804,60.400692,56.484486,45.931942,43.35058,48.186916,41.90445,49.977688,33.966797,51.46835,76.54724,73.92488,44.459957,70.65638,43.592842,60.891197,37.929726,49.314945,64.93833,48.983166,41.885086
381,disco,-193.15211,89.18025,-19.990849,38.738586,-2.7211246,17.049927,-7.9426146,16.082537,-16.751808,7.717519,-15.705436,9.0189495,-11.315524,3.8983061,-8.217346,3.0071146,-6.8723397,-0.71210825,-6.4130616,-0.56435674,-1.0696932,2.989646,-3.9730844,-2.361205,-4.879862,-4.242066,-2.2438543,-3.3935206,-0.53056544,-8.779788,-5.6416116,3.115564,0.002919161,-3.3834445,-3.3183763,-3.5678518,-4.1444798,-0.9049861,-1.3640039,-5.928955,12964.741,1255.1161,426.13553,273.49344,185.60721,238.57062,177.81688,108.896194,143.40173,102.34444,118.96231,127.44056,97.549965,125.04986,120.07419,100.491295,103.77661,111.286736,82.476944,87.364845,159.25351,127.8077,91.06388,62.06463,68.32802,56.295086,59.383846,60.742702,62.538948,85.68423,101.69263,69.78475,58.83917,39.580517,50.431698,38.65574,35.481583,50.01882,74.30013,77.46548
382,disco,-63.611023,94.46296,-13.432528,32.754234,-13.734656,26.77005,-19.403435,24.649286,-11.669471,13.728638,-9.449255,8.831939,-4.98481,9.21643,-3.4693584,1.4884913,-8.880947,0.2538565,-5.4497623,-1.1289419,-3.7788422,-0.19133365,-5.2331967,-4.661112,2.536346,1.5784587,0.55131483,1.693015,-0.94313306,-7.941262,-5.077117,0.18516026,0.82758236,1.0400938,2.2855237,-2.430586,-3.2688146,-2.9425826,0.63628566,0.0038241618,4318.736,1114.2417,375.9335,208.7012,341.49466,170.80232,222.47363,101.64958,124.23846,107.14987,86.65583,68.188675,70.17247,61.803818,47.74361,50.64695,51.50568,37.92601,45.665516,54.627213,51.825623,52.050476,45.764736,48.762054,70.23535,55.36689,56.198936,65.94672,58.32973,70.05433,61.00603,69.333046,53.060307,63.250477,41.298244,54.999584,33.584385,31.518446,37.393192,53.07208
383,disco,-167.48877,112.5046,-4.57863,37.091393,-8.612248,27.814657,-14.704628,18.51487,-16.473206,13.755432,-13.324283,10.204631,-11.572749,6.742621,-9.194169,4.897453,-9.71392,1.5204719,-5.570963,-2.0671213,-2.0475936,-1.4524107,-4.052437,-0.97530735,-3.1495843,-2.79089,-3.301751,-4.1135383,-1.2284591,-4.5816965,-2.6734214,-2.4927862,-2.4677444,-0.6929054,-0.06877745,-0.9309333,-0.96325445,-3.762862,-0.86786854,-2.6236,3429.4854,763.5686,693.9694,529.2184,242.40224,190.43845,115.95128,105.09762,106.94533,86.99207,72.597885,60.287643,77.66229,62.261105,61.812874,67.3775,72.78105,65.62758,64.9236,60.41375,53.49044,51.039497,53.556553,47.70146,57.28396,43.759613,45.745316,44.825787,50.798073,46.412704,39.8131,37.302067,46.12117,35.632427,35.547455,30.735964,32.118958,45.059845,38.82285,39.582867
384,disco,-197.21649,83.3477,-38.580994,43.675884,-7.3024435,25.634623,-8.659459,13.366769,-12.161141,12.144545,-12.045272,10.619484,-2.3993301,12.016626,1.3830501,6.762504,-3.372065,-1.6578997,0.067832716,1.4053444,-1.6025757,-2.7451584,-5.9663553,-3.0395353,-1.7360045,-2.7822242,2.0396764,1.9178396,-0.18712907,-0.26827502,1.7714711,-1.0211761,-1.8661566,-3.065671,-0.033478845,-1.919755,-2.5140154,-1.6323621,-0.04273556,-1.9948714,9032.983,1093.1188,763.21423,324.35345,162.15137,116.612175,84.157974,117.28942,75.15694,76.569824,69.82126,48.018154,86.50581,84.59317,150.80858,71.58966,58.763824,40.968033,46.62308,36.5086,62.98996,63.62854,49.86325,39.972904,45.979607,27.828884,39.281235,40.683308,44.981113,40.796665,39.66645,32.821613,26.513027,47.3542,21.192085,21.755148,21.364498,47.448406,41.007698,25.693289
385,disco,-166.88416,67.67795,11.208783,37.44182,-10.936877,27.39581,-18.942213,27.296139,-15.84909,20.541367,-8.619039,14.184042,-6.046257,12.007288,-6.077664,7.2749496,-4.232254,5.1271224,-4.525802,3.4588468,-2.2647314,-0.5968624,-0.89143485,-1.7402124,0.14219652,-1.5469849,4.276388,0.74061286,3.4696243,-0.5733883,0.53023136,1.606863,1.0485891,0.17048527,0.8886714,-1.3142147,-0.26765555,-1.1528369,1.2621264,0.7398778,5414.4976,1010.69763,673.8134,417.99994,219.06427,184.50822,147.4934,74.22068,103.12714,79.45681,98.91399,83.04305,71.33189,77.81851,94.63388,61.226955,68.001816,61.372757,56.357464,44.462906,67.051834,61.70794,66.98367,59.07375,59.693447,50.289146,47.865036,34.794918,42.209538,34.22139,54.03145,57.091896,41.79311,46.420357,39.6095,30.785437,26.75626,28.058502,22.583378,23.429384
386,disco,-95.78374,122.07248,-29.341267,50.330864,-11.952024,28.393482,-7.055488,11.860459,-8.614768,11.576043,-18.401045,6.876074,-11.656873,2.6842973,-5.7940955,0.648301,-7.260707,1.7478306,-6.1490383,-3.7477741,-1.3536935,-1.2511661,-1.2672738,-0.92508423,-2.708928,-5.3736176,-1.8266337,-1.7648414,1.8710003,-3.9741943,-4.0311275,-2.6607628,2.231312,-0.08389169,-4.6064987,-6.9599648,-3.0964875,-0.48718914,-0.40537733,-3.4316354,3559.859,849.69366,816.2927,208.63542,211.09189,168.37613,128.61517,114.23061,88.55825,65.959045,59.370262,94.98666,54.646656,80.39421,76.51671,52.583153,83.63574,68.71055,64.00331,84.241455,100.19392,106.5321,81.37571,87.19009,73.21705,57.17861,58.040543,52.040363,55.628082,74.73965,73.4032,70.881516,56.551254,59.17103,62.106777,44.294525,32.02208,46.079975,57.66448,50.61878
387,disco,-100.28072,109.986755,-26.644407,36.837772,-10.409534,28.786537,-14.84601,21.287558,-19.685312,18.507954,-16.396866,9.154231,-13.790873,3.9914367,-10.454129,2.846874,-4.3164907,3.1700585,-3.742943,3.5618715,-2.4767158,-0.6275749,-3.0504835,-4.4457054,-4.0429235,-1.9166274,-1.7682862,-3.3746428,-2.1694536,-4.277528,-1.1506159,-3.0334952,-0.8855923,-2.731955,-1.0496618,-4.1370244,-1.2823402,-2.4506025,-0.3794204,-1.1175693,1480.6815,522.4141,248.98778,180.09958,111.818436,143.12654,98.56637,61.909924,57.324947,58.809006,56.130196,58.599586,39.370792,45.34797,56.4176,62.60423,55.768044,66.14067,73.191795,69.408226,72.262436,68.20548,64.21753,51.924454,41.909073,36.537712,40.56464,48.65054,38.99094,50.00665,43.836773,55.41194,40.927742,39.696957,23.530933,34.24895,33.94818,31.352695,45.681335,54.526634
388,disco,-97.904755,101.02156,-40.56285,51.033695,-11.7087,25.062588,-14.040237,17.196808,-9.614368,16.974564,-7.166897,11.722058,-5.717738,6.242812,-6.062619,4.6809263,-6.246089,-0.9876987,-2.7478018,0.63215196,-3.9797003,-7.2275686,-4.139195,-4.310138,-0.054213688,-2.1576545,-0.38677478,-2.2656054,-2.3451185,-4.3119164,-3.5579407,-1.651652,-0.80236524,-2.2189715,-0.29167292,-2.5324793,0.4174389,-1.3449172,-0.9124798,-1.151601,1427.4762,380.25885,144.17096,124.62951,65.976555,88.3611,47.763798,53.633152,43.503227,49.561157,51.5479,41.57972,50.985733,34.952503,41.562996,36.647984,36.009117,29.708061,55.364716,53.277092,59.778748,46.021557,44.29319,34.57459,33.69042,30.33109,35.87766,38.681988,39.729168,49.57566,107.0712,76.63881,39.38529,42.22285,56.005234,47.609123,20.760735,42.149765,69.72201,59.758953
389,disco,-114.935326,113.47697,-29.819769,42.611168,-10.305928,26.97817,-14.481596,21.235638,-17.643867,17.091944,-13.474372,8.586038,-11.412159,6.2101836,-10.888188,3.6530802,-10.314119,0.56939596,-4.1523194,3.4732635,-5.2255507,-2.136529,-5.6087103,-2.4287286,-3.3269165,-1.8658983,-2.265424,-1.726587,-2.1298199,-2.1355965,-1.6548467,-2.6333718,-2.184596,-2.392663,-1.6040236,-1.5709851,-1.1603607,-1.9735155,0.16683818,-2.247285,2974.1992,617.90533,445.00726,134.02731,111.07968,83.9275,78.965515,59.98328,73.3728,46.67149,65.56091,39.58374,47.176308,47.04386,43.413128,37.090668,38.484943,42.171764,62.85739,61.314556,54.52956,49.54157,58.45294,46.18824,43.987602,45.894806,49.85494,43.962,44.92111,67.25956,54.853954,52.798553,38.032845,30.292458,30.90934,31.660618,24.254833,27.354336,62.229675,47.79592
390,disco,-125.691124,88.54062,-16.764917,42.78476,-9.905493,29.165888,-19.357843,20.46263,-16.48972,15.01323,-8.7628,12.773269,-7.7579846,7.044875,-8.517818,3.2749631,-6.4780283,5.800038,-3.495919,-0.057121802,-6.2142844,0.0609614,0.48367304,-0.07122387,-1.8559768,-1.4064167,-4.5963073,-3.7990365,-2.99611,-0.5365987,-0.77628106,-3.5707245,-2.5883543,-3.4258976,1.4261159,0.08373407,5.0513363,-1.3774861,-2.1082792,-2.7086828,1860.995,583.1719,353.594,206.7656,120.22728,102.353004,92.69958,68.83755,65.19472,55.798145,53.619,45.487083,41.074554,42.845665,33.039425,32.60456,43.295673,32.013554,35.273003,35.27227,33.282917,39.667805,36.404533,32.755543,41.533314,32.35369,27.730791,33.991936,35.861725,37.849033,51.065823,40.037624,33.00256,26.894499,34.278606,26.113224,43.374054,30.063614,34.357555,37.60947
391,disco,-116.88239,98.47117,-18.994415,44.840286,3.8026059,28.490915,-1.1055838,14.694503,-7.7551017,9.754843,-10.107707,6.374911,-3.9110444,7.904995,-3.2170568,0.13055529,-7.8425574,-1.7268639,-2.4234636,-0.71860844,-2.8569078,-4.2021008,-6.422061,-5.7820225,-3.4740543,-5.4565268,-6.8038554,-5.148634,0.34230474,-1.2975569,-5.3832355,-7.641075,-3.5080636,-3.8789086,0.61307466,-1.8030603,-3.2740507,-2.8828323,-5.201297,-6.1534925,8458.225,945.4079,822.15717,182.68246,166.25345,131.29749,130.2165,116.35645,103.047,121.86794,97.66674,92.33367,75.86403,95.12092,89.90858,70.91679,79.64582,86.73033,83.60494,118.46063,51.693386,109.16277,70.32131,49.13127,57.277237,75.11938,56.71585,60.118004,61.832886,70.88778,71.4261,41.742836,63.734703,56.61997,37.458817,29.998024,36.15601,37.284966,101.26432,54.782955
392,disco,-123.83839,89.85542,-1.8465987,51.16645,-16.249853,28.27051,-12.485133,19.029924,-13.273394,18.4808,-13.773316,12.865,-8.755854,8.2524,-8.232474,5.514292,-8.406771,4.4743967,0.31307536,1.8271207,-9.063951,-4.9278884,-6.014639,-3.3863554,-1.4089789,-1.911766,-2.6655617,-2.3561125,-3.010254,-6.170081,-3.5099416,3.2213213,1.28392,-2.1943417,-0.63232344,-2.9796343,0.4709164,-1.3836988,-4.41963,-1.0893053,2648.691,638.02734,595.3088,204.41135,129.06444,122.61879,82.6442,72.64229,68.105064,69.06869,55.519505,44.120354,69.63435,66.33624,66.17384,41.22435,57.5158,69.77845,81.56279,69.64956,72.922,60.29434,50.29909,61.73901,40.407833,48.290726,35.10114,40.979347,49.615177,51.504726,35.618877,61.06467,58.532368,29.909883,30.009806,17.007994,23.929956,49.728115,49.944492,38.53039
393,disco,-86.06048,87.53962,-20.164946,53.994804,-1.049911,19.554422,-4.0692763,21.03328,-19.54656,12.379771,-22.007032,9.582277,-15.912197,3.974922,-13.915902,2.3806329,-7.735189,3.4427567,-4.146654,5.9218817,-3.1413753,2.2968347,-2.0267668,-1.817438,-2.871184,2.0835464,1.2608163,-1.6583738,-5.4438004,-4.8569746,3.8465567,3.0875697,0.50895816,-7.204226,-5.187067,-3.935975,-1.7843791,-4.4198675,1.0075793,2.7090955,3443.1187,719.90186,294.43207,191.63535,188.96179,106.79179,158.74295,72.13238,126.193756,128.56291,94.37142,105.81382,131.74509,84.71043,56.371773,75.63943,59.389717,48.845783,87.228714,64.73723,107.17805,75.943,41.42805,35.057873,49.525124,39.477234,40.795418,36.49564,36.78306,61.338806,69.55449,70.9962,39.994484,42.747982,35.16516,35.179623,38.661148,36.555256,48.005898,51.905807
394,disco,-130.04454,102.52376,-4.4473796,50.050278,-15.527548,32.12771,-18.167599,24.282225,-11.898269,13.758483,-12.887311,7.271593,-9.363437,4.6024423,-9.572757,4.2411375,-4.685522,-0.4510008,-6.8749757,4.7550755,0.4162613,-5.3199053,-3.8651278,-3.0031037,-6.090229,-1.4564692,-3.967615,-2.7896767,0.6334538,-7.6338096,-1.4866451,1.4690249,-4.0017643,-5.23325,-2.207843,-4.916691,-3.0375445,-5.852728,1.2036535,-2.6430733,2044.0221,557.9892,121.98959,114.2499,54.65558,63.607357,70.163155,49.84846,46.41318,51.521057,35.704525,38.27739,83.99738,42.17865,32.205944,40.679314,27.992622,42.524475,28.395592,45.51939,31.74553,60.558186,29.86752,21.028772,21.428923,33.74583,22.8076,17.193462,39.15898,55.05574,24.214693,61.69411,25.374208,18.26874,21.284746,19.633669,22.8581,32.49281,35.323105,43.158634
395,disco,-159.87213,81.97704,-16.80941,52.474285,-4.4832144,22.819843,-8.224292,23.363256,-5.5141973,17.695278,-15.364145,10.800621,-13.514515,1.7336042,-6.554976,5.1028657,0.33779398,7.0105104,-5.4531517,0.798843,-6.659632,-4.5660024,-2.556005,0.9098185,-1.5722108,-2.2934906,-3.5372105,-4.6129684,-2.0328043,-3.0535862,-3.5701237,-2.8836868,-3.4788465,-4.0456247,-2.7905083,-2.7751532,-0.3738901,-5.923104,-1.8324658,-1.8636855,5258.5776,831.0582,661.8121,258.5076,244.09222,245.48666,129.40135,114.89117,105.21341,120.43135,106.930855,63.99495,70.218796,86.20669,88.166595,77.27772,115.32456,119.19801,96.72846,80.40495,102.27456,97.225685,88.90501,83.0906,72.293274,41.313404,66.226845,46.35892,66.07425,55.29888,78.97858,70.03144,63.44874,57.060345,29.104645,25.644817,30.67305,41.235447,64.931435,56.053547
396,disco,-133.85442,93.47158,-24.21527,61.422466,-22.842373,30.96757,-14.948222,20.224098,-9.285205,15.77714,-8.730885,11.959778,-5.319781,4.988425,-0.66281813,3.7251098,2.103134,5.4283495,3.0865352,2.4573405,0.74752516,-0.35367772,-0.54427826,0.9276294,1.0517272,-2.519952,5.898413,-1.3968775,1.88694,-4.58958,-5.495638,-2.9391224,-0.4702368,0.92031366,0.19188377,-0.972549,-1.6272222,-4.3018436,-3.8194053,-3.6492429,2786.102,590.6167,390.84213,165.15381,123.36318,165.11115,76.091644,81.05356,80.7267,62.62321,97.04133,59.66028,71.55609,72.533585,67.57689,65.3443,59.54667,51.173126,68.41894,57.1788,99.538315,65.01453,59.802567,57.37683,55.65709,46.373203,50.45988,54.449223,76.796394,75.09975,83.95909,64.86198,55.095055,56.349876,49.022095,42.691856,36.646824,46.880524,51.618523,42.128727
397,disco,-116.93205,75.749084,-4.221549,37.290447,-5.3265285,31.37679,-12.156291,22.918867,-11.431438,14.620313,-13.048337,13.391821,-13.21757,8.250453,-15.219112,9.844795,-6.203883,8.0054245,-8.028849,4.3834643,0.95364964,1.5517069,-8.485682,-2.0882256,-6.4244695,-0.66588575,-0.8724236,0.8146578,1.3379005,5.678774,2.4754794,-6.9737983,-8.839003,-4.6624207,-1.4338671,-1.8441808,0.20305684,-5.695807,-7.0689597,-3.7654517,2781.12,294.94302,139.26874,149.18182,88.52555,77.389885,61.144627,77.73166,50.691475,56.26554,55.111267,63.715332,64.6673,62.46486,75.8073,36.47997,41.632313,62.716217,39.64732,43.828117,57.71348,42.65266,34.64929,51.36914,38.980427,39.162148,34.352474,30.140957,51.853497,77.017586,34.99762,53.093647,37.83491,33.98605,22.059582,33.140736,24.987951,29.95919,32.322674,24.853466
398,disco,-91.60158,99.44184,-8.968849,40.157185,-18.011236,22.539673,-21.947449,15.766949,-25.639265,17.657349,-13.664313,15.622417,-15.459026,4.5017815,-10.141648,0.45839804,-10.141388,4.7843423,-6.88776,-0.9881233,-4.4991713,-1.4707628,-4.54396,-1.5909371,-5.163711,-2.3029134,-1.1688575,-2.4333208,-3.0387666,-3.5782013,-6.319227,-7.5604844,-3.4480398,-4.225352,-1.8467703,-1.1862099,-0.4275423,-2.769498,0.2202106,-1.9889089,1842.4957,424.39362,268.01303,205.14023,144.85481,122.75147,116.82925,94.16991,64.271835,58.013237,53.252506,72.18288,49.01488,44.623936,55.745914,49.092056,40.08135,45.266926,47.371387,41.126026,56.230392,46.691326,50.0322,51.109646,70.01147,48.378532,43.790092,55.771244,58.315395,42.24915,43.044765,59.624027,36.570915,32.23805,37.745136,28.243868,30.675144,26.268383,27.875994,23.808847
399,disco,-91.60158,99.44184,-8.968849,40.157185,-18.011236,22.539673,-21.947449,15.766949,-25.639265,17.657349,-13.664313,15.622417,-15.459026,4.5017815,-10.141648,0.45839804,-10.141388,4.7843423,-6.88776,-0.9881233,-4.4991713,-1.4707628,-4.54396,-1.5909371,-5.163711,-2.3029134,-1.1688575,-2.4333208,-3.0387666,-3.5782013,-6.319227,-7.5604844,-3.4480398,-4.225352,-1.8467703,-1.1862099,-0.4275423,-2.769498,0.2202106,-1.9889089,1842.4957,424.39362,268.01303,205.14023,144.85481,122.75147,116.82925,94.16991,64.271835,58.013237,53.252506,72.18288,49.01488,44.623936,55.745914,49.092056,40.08135,45.266926,47.371387,41.126026,56.230392,46.691326,50.0322,51.109646,70.01147,48.378532,43.790092,55.771244,58.315395,42.24915,43.044765,59.624027,36.570915,32.23805,37.745136,28.243868,30.675144,26.268383,27.875994,23.808847
400,hiphop,-80.93423,84.780525,-31.534628,33.90174,-19.836761,23.553936,-22.136858,20.0265,-16.76481,19.219479,-13.098828,11.502168,-10.718428,10.579796,-8.420744,7.3195724,-5.372349,7.692515,-5.5499215,1.5127792,-4.643247,2.8168764,-2.2038243,1.8381639,0.49952322,1.6207831,-1.5888569,-0.041720934,0.58735186,1.3061397,0.3430379,1.4290801,1.7899964,2.958255,2.0029953,-0.42653576,-0.8803358,0.06488575,1.5727407,1.7429556,4878.1924,750.62506,548.8253,407.25797,158.76445,135.6787,93.60942,96.799095,93.493195,55.834457,75.08731,52.45921,74.168274,72.08784,64.90663,55.411167,69.4579,62.213734,63.389984,41.120728,51.947216,36.238567,51.14596,47.1554,45.864647,39.224075,33.913467,34.58282,40.10296,24.891401,34.475494,32.488926,33.811832,23.946047,30.846478,24.879208,27.524952,30.509583,26.43976,29.139809
401,hiphop,-81.23491,49.593636,-14.54748,57.964966,6.819769,27.149471,-6.858137,31.304558,-10.085702,20.306627,-2.5411096,12.749884,3.983401,13.237081,-2.3675618,12.267019,-7.0323944,4.744981,1.869817,0.028270654,-3.9526231,4.0926576,-5.487349,-2.7178168,1.3222202,2.661872,5.850989,2.0438576,2.4336455,-1.3747551,0.80556077,-3.2767184,-5.2887816,-7.263542,-5.5690284,-6.992001,-5.545003,-5.8104434,-1.5413761,-3.3008816,3658.2815,915.0323,990.1282,324.1308,387.1742,254.51474,183.71547,147.1069,138.8867,88.90108,112.80902,78.37953,103.24205,74.76744,75.466644,66.52914,67.630615,58.362503,57.140873,67.587006,69.02416,49.58719,78.968506,101.77951,110.007225,106.501366,132.45212,123.894356,143.10883,112.316124,91.63642,85.24056,66.21298,53.853634,45.617893,43.20536,37.283092,50.31594,45.421173,34.57895
402,hiphop,-202.88803,132.37215,12.0172825,43.74681,-10.215273,17.12158,-13.547271,15.044368,-16.248148,9.423361,-11.636703,7.048088,-4.321259,0.8238828,-5.6068845,1.260992,-6.9671044,0.39286575,-2.4253886,-2.932968,-2.1227233,-1.448612,-2.508754,-2.6094353,0.5137546,-4.2794294,-0.80577093,-3.1113164,-3.9504015,-4.0674243,-3.0715942,-1.640696,0.4734173,-3.9956818,-1.1323723,-3.221063,-2.0842035,-4.592889,-2.2869172,-3.0347629,4657.7275,1036.3481,805.331,317.36145,344.2897,208.75688,178.8781,127.9041,137.12375,112.94324,132.07475,78.88022,99.26022,91.072334,69.534805,54.927567,61.7151,41.18751,41.67059,38.800964,32.536873,33.78923,37.172585,46.858204,42.413525,47.624775,46.70314,51.800537,46.17117,44.331657,46.007565,43.00497,47.1703,56.81394,48.183132,45.117874,39.213047,50.232777,49.68499,46.468018
403,hiphop,-40.30154,80.84724,-25.67689,38.443054,-11.072825,24.89941,-7.373214,26.759275,-5.30603,16.782677,-3.5075712,8.458928,-5.6017284,12.050404,-1.8917375,10.464018,0.64275306,0.2624518,-5.0987406,-4.0196013,-2.4602273,-2.3325286,-0.6766505,-1.6401161,1.9417481,-0.5428848,-0.14439514,-1.1494575,3.1748803,-0.011912193,-1.19917,-4.0615096,-1.073715,-2.108059,-0.82540554,-3.4200957,-1.9619325,-1.4907259,-1.3176049,-3.2468905,4952.789,750.1452,1259.1753,291.84286,278.7092,309.96506,270.60342,187.6433,174.1464,108.06337,89.51739,75.21646,71.80681,68.215935,73.524086,102.3559,60.65561,62.015553,57.279457,57.161736,53.763584,67.67426,72.06223,65.51067,62.28839,72.327774,77.69741,72.63646,65.732155,61.6828,80.74857,43.762596,51.166847,46.432228,36.835423,26.593454,34.358273,42.935024,26.71217,34.094604
404,hiphop,-140.16278,71.626434,-3.7887423,38.988525,4.189599,31.528362,-3.9393039,19.742453,-3.7496216,16.006996,-3.1765268,11.83397,-1.247125,5.767767,1.2916698,1.6718786,-0.8302686,1.6229786,-4.0859265,1.1263291,3.8132546,5.2120748,0.9650876,3.8864295,1.2764059,-1.8881733,0.6758256,-1.090546,-1.2478044,-2.8138788,-0.65662855,1.1820639,2.4002247,3.1102612,1.0306512,1.4861053,1.1876795,-2.1921375,-3.1687675,-0.56484234,12399.764,1066.552,1506.2157,458.57278,416.59183,306.67758,278.82562,155.56175,186.60094,189.94211,112.03351,90.15264,110.40424,112.04255,79.74876,71.92551,60.75621,65.3077,59.223034,81.73278,109.10291,138.38129,141.293,116.10361,80.520325,77.117,95.972595,80.43717,60.073437,101.22744,110.7718,84.512375,65.38685,61.039963,123.39346,96.1719,52.711487,40.83588,36.963196,48.910206
405,hiphop,-11.706975,81.97666,-8.50863,52.77378,-14.69211,31.962574,-19.680723,22.857765,-14.704154,14.509826,-10.078541,14.002207,-8.072071,7.4281483,-5.495323,12.837337,-3.6954393,6.218712,-2.584942,0.10216537,-4.686628,1.2742718,1.808681,-0.18790141,-3.7818422,-0.17436086,-0.20183283,0.1999685,-0.55342495,-2.282387,2.7056332,0.55030537,0.053395756,-3.3130143,-0.04305838,-2.0639358,-2.486334,-3.5636258,0.97918594,-1.2140712,1349.4053,385.41327,238.55418,232.21768,153.85742,105.865746,115.2804,88.28687,61.61095,81.16675,76.66608,66.491936,52.026054,43.40441,39.33917,43.341072,41.852432,45.05084,38.22114,41.19546,32.028557,34.53294,40.225143,33.63877,31.197336,28.463911,27.912386,34.26033,29.982227,31.751133,33.73541,32.308617,28.294474,29.385168,28.333618,27.654715,21.648327,24.654837,25.516535,20.58859
